"SomaSeqid","TargetFullName","Target","UniProt","EntrezGeneSymbol","n_dis","beta_dis","se_dis","p_dis","padj_dis","n_rep","beta_rep","se_rep","p_rep","padj_rep","n_meta","beta_meta","se_meta","p_meta","padj_meta"
"X13930.3","DNA dC->dU-editing enzyme APOBEC-3G","ABC3G","Q9HC16","APOBEC3G",332,-0.0285215398240012,0.0301003189644266,0.344071651621877,0.44161509209958,297,0.0371938667212763,0.0475449926268068,0.434681550672826,0.751159330988996,629,-0.0097,0.0254,0.707945784384138,0.772810867674157
"X14008.22","mRNA-decapping enzyme 1A","DCP1A","Q9NPI6","DCP1A",320,-0.0110094941505912,0.0116314599630284,0.344619303262379,0.44217516048498,297,-0.0501731745268813,0.0263709403443929,0.0580806157296212,0.268607234680754,617,-0.0174,0.0106,0.102329299228075,0.164100788955985
"X4318.12","Tyrosine-protein phosphatase non-receptor type 6","PTP-1C","P29350","PTPN6",332,0.0204974709280051,0.0216609288558717,0.344713627785663,0.44217516048498,297,0.044697711794708,0.0331943077343757,0.179173862636056,0.492816776334445,629,0.0277,0.0181,0.125892541179417,0.19400351831339
"X12399.194","Coiled-coil domain-containing protein 50","CCD50","Q8IVM0","CCDC50",332,-0.0269490490714513,0.0285561852084145,0.346022388237588,0.443721613539018,297,0.0513835927043305,0.0293718015897735,0.0812727682918524,0.327509892287319,629,0.0111,0.0205,0.588843655355589,0.670536553265657
"X7194.36","Neuroplastin","NPTN","Q9Y639","NPTN",327,-0.0227161121005972,0.0240773927301275,0.346165253238893,0.443772504971827,297,-0.0310614515244301,0.0255114174014655,0.224381027632176,0.55241354163545,624,-0.0266,0.0175,0.128824955169313,0.197884332922577
"X11135.5","39S ribosomal protein L55, mitochondrial","RM55","Q7Z7F7","MRPL55",332,-0.0327859260463463,0.0347993838915396,0.346828955228014,0.444490863061886,297,-0.0336633297370109,0.0473743952354318,0.477913218088571,0.77825714054498,629,-0.0331,0.028,0.239883291901949,0.329734112646303
"X12352.70","Arrestin domain-containing protein 3","ARRD3","Q96B67","ARRDC3",309,-0.0207781039304589,0.0221367338693807,0.348683165221468,0.446734076144633,297,-0.0324519123996171,0.0470397633067135,0.490817838791854,0.787689374867076,606,-0.0229,0.02,0.251188643150958,0.342103342049484
"X13668.44","Tyrosine-protein kinase receptor TYRO3","Dtk","Q06418","TYRO3",316,-0.00821196562597183,0.00876023567231583,0.349287445304157,0.447375015560804,297,-0.00165838332393136,0.0159157158936604,0.917084120452248,0.975682428225694,613,-0.0067,0.0077,0.380189396320561,0.476039182991189
"X17832.12","Isopentenyl-diphosphate delta-isomerase 2","IDI2","Q9BXS1","IDI2",303,0.0180085770861972,0.0192251763655734,0.349677487475504,0.447741254430528,297,0.0476845543827362,0.0425919703947547,0.263821647405621,0.593101991302307,600,0.023,0.0175,0.190546071796325,0.272906644953711
"X19329.31","Homeodomain-interacting protein kinase 3","HIPK3","Q9H422","HIPK3",332,0.00608208833947526,0.00650262492754187,0.350322287650872,0.448433380710238,297,0.0151169873887832,0.0101888307926192,0.138975510478008,0.435665940645709,629,0.0087,0.0055,0.112201845430196,0.177158640673742
"X15325.14","Neuromodulin","NEUM","P17677","GAP43",332,-0.0312736687801527,0.0334818874726363,0.350981532693732,0.449143579921375,297,0.00472358010831478,0.0852756048087814,0.955864238050119,0.986556573805684,629,-0.0265,0.0312,0.398107170553497,0.492878221229301
"X17774.38","Small nuclear ribonucleoprotein Sm D3","SMD3","P62318","SNRPD3",330,0.00922565105736585,0.00988705292280438,0.35147186201608,0.449637263096716,297,0.00757230952749896,0.0171515257749967,0.659182693791928,0.889317680677253,627,0.0088,0.0086,0.301995172040202,0.396121145149407
"X18921.30","Phosphate-regulating neutral endopeptidase","PHEX","P78562","PHEX",312,-0.00712986064800098,0.00765881729158648,0.352633256991858,0.450988890372281,297,-0.0154743832733839,0.0295441388685153,0.600836014749714,0.854893729803317,609,-0.0077,0.0074,0.301995172040202,0.396121145149407
"X3166.92","Myeloid cell surface antigen CD33","Siglec-3","P20138","CD33",321,-0.0326016350913591,0.0350866395521039,0.353521244039206,0.451970511465306,297,-0.0592786266047792,0.0392991159795371,0.132538126708273,0.424888013164535,618,-0.0444,0.0262,0.0891250938133746,0.146029344187171
"X17204.17","Phenylethanolamine N-methyltransferase","PNMT","P11086","PNMT",324,0.0085674399004941,0.00922233255095178,0.353610967468206,0.451970511465306,297,-0.0210019644447562,0.0390619511713683,0.591224210276024,0.849770794930414,621,0.007,0.009,0.436515832240166,0.530054939148773
"X17806.6","Syntenin-1","Syntenin 1","O00560","SDCBP",326,0.0167440460470271,0.0180380025480998,0.353980871286866,0.452308891088773,297,0.0113915264912161,0.0386532008326513,0.768424732868561,0.930040770460964,623,0.0158,0.0163,0.331131121482591,0.426023019293037
"X14090.23","Differentially expressed in FDCP 6 homolog","DEFI6","Q9H4E7","DEF6",332,-0.0214742878350837,0.0231612509207669,0.354537752532562,0.452885914357751,297,-0.0288805833175977,0.0305605552367432,0.345428525267268,0.679504546773655,629,-0.0242,0.0185,0.190546071796325,0.272906644953711
"X16558.2","Myocilin","MYOC","Q99972","MYOC",317,-0.029256664225544,0.0315822280469644,0.354986462507638,0.45332445820824,297,0.0099677464308875,0.0336894105924363,0.767539011904683,0.929911349352688,614,-0.0109,0.023,0.630957344480193,0.707442006936734
"X10588.39","Lactosylceramide alpha-2,3-sialyltransferase","SIAT9","Q9UNP4","ST3GAL5",327,-0.00948353511583771,0.0102503721912022,0.355573414838635,0.45393922743276,297,-0.00703218114541978,0.0362355649085746,0.846257661388469,0.95272209631399,624,-0.0093,0.0099,0.346736850452532,0.44160947402912
"X7155.46","C4b-binding protein beta chain","C4b-binding protein beta chain","P20851","C4BPB",328,0.00835473709070547,0.00905109777169048,0.356676204879151,0.455211975425884,297,0.0342955313305163,0.0440969494912823,0.4373598909885,0.753449899831801,625,0.0094,0.0089,0.288403150312661,0.382256378888984
"X13430.50","Urea transporter 1","UT1","Q13336","SLC14A1",332,0.00751533462710328,0.00814684498098966,0.356968973965619,0.455450476720892,297,0.00848334189254678,0.0140380193067142,0.546107159791208,0.821361112642114,629,0.0078,0.007,0.269153480392692,0.361194732970036
"X7761.125","Choline/ethanolamine kinase","CHKB","Q9Y259","CHKB",330,-0.0225100858230764,0.0244765192806024,0.358445137956346,0.457198261669705,297,-0.00297496249988212,0.040918083868702,0.942090559432949,0.982454563642267,627,-0.0174,0.021,0.407380277804113,0.501184947035323
"X18282.1","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11","GBG11","P61952","GNG11",330,-0.00821868293127778,0.00896705600097158,0.360075087020557,0.458953805773672,297,0.0257683918866452,0.0145351496366231,0.0773024601370224,0.317552894985037,627,0.0012,0.0076,0.870963589956081,0.90091736421383
"X13972.4","17-beta-hydroxysteroid dehydrogenase 14","DHB14","Q9BPX1","HSD17B14",324,0.00969564115465056,0.0105788533630575,0.360104264382967,0.458953805773672,297,0.000697999023869001,0.0164760739105698,0.966237258594474,0.990406964282845,621,0.0071,0.0089,0.426579518801593,0.520635218605463
"X9843.5","Alpha-actinin-1","ACTN1","P12814","ACTN1",332,-0.0261540421910264,0.0285397790042531,0.360141616946325,0.458953805773672,297,0.0257015368037607,0.0986970419264862,0.794732947753207,0.93855958093258,629,-0.0222,0.0274,0.416869383470335,0.511104680246839
"X2441.2","Fibroblast growth factor 10","FGF-10","O15520","FGF10",331,-0.00586254551671702,0.00640272232835282,0.360548752547446,0.459336547602656,297,-0.00470190407965638,0.0138530266310835,0.734543080575534,0.916279783289111,628,-0.0057,0.0058,0.331131121482591,0.426023019293037
"X7099.33","Follistatin-related protein 5","FSTL5","Q8N475","FSTL5",327,0.00834867878144765,0.00913234713813268,0.361315272620113,0.460176780437994,297,-0.00995869195153857,0.028100230638957,0.723296603329453,0.912513456878193,624,0.0066,0.0087,0.446683592150963,0.539659025236318
"X2744.57","Immunoglobulin G","IgG","P01857","IGHG1",314,0.00749234003694266,0.00819893393898201,0.361538637999628,0.460324950277205,297,0.0221239550799443,0.0203628474917016,0.278163047877149,0.60606852528856,611,0.0095,0.0076,0.208929613085404,0.29510879010848
"X11421.10","EH domain-containing protein 4","EHD4","Q9H223","EHD4",332,0.0216762028734982,0.0237346042989799,0.361783747025659,0.460500709072909,297,0.0353617634499217,0.0324838183284299,0.277232689460066,0.604654055460316,629,0.0264,0.0192,0.165958690743756,0.243447588297713
"X15314.49","Chloride intracellular channel protein 4","CLIC4","Q9Y696","CLIC4",332,-0.0191854842314929,0.0210990880237581,0.363871919540866,0.462889440435924,297,0.0379934316226167,0.0480013733868119,0.429292763415315,0.745413070427642,629,-0.0099,0.0193,0.602559586074358,0.681285168166618
"X13540.1","G-protein coupled receptor 26","GPR26","Q8NDV2","GPR26",332,-0.00812983004098691,0.00894078749603364,0.363875656385459,0.462889440435924,297,0.0392219189577153,0.0166917282791515,0.0194525302062612,0.143017662251503,629,0.0024,0.0079,0.758577575029184,0.814438879231283
"X15566.10","Calponin-1","Calponin-1","P51911","CNN1",329,-0.0208115879803974,0.0229253336688944,0.364672007339966,0.46376531743619,297,-0.00169259468043547,0.0248199979511029,0.945677403431167,0.982454563642267,626,-0.012,0.0168,0.478630092322638,0.568670725712615
"X5007.1","Mitogen-activated protein kinase 14","MAPK14","Q16539","MAPK14",332,-0.0212365968393265,0.0234568044392108,0.36595948634884,0.465265075609329,297,0.0112802867287151,0.0311148590241545,0.717213961335545,0.909534705427668,629,-0.0095,0.0187,0.616595001861482,0.693689537799172
"X19113.66","SH3 domain-binding glutamic acid-rich-like protein 2","SH3L2","Q9UJC5","SH3BGRL2",332,-0.0256186908709967,0.02830588983452,0.36610935137327,0.4653180615415,297,0.0270157354406922,0.078655507078913,0.731493608304421,0.915652891197021,629,-0.0196,0.0266,0.457088189614875,0.547614569229409
"X11130.158","Voltage-dependent L-type calcium channel subunit beta-4","CACB4","O00305","CACNB4",331,-0.0156059022368317,0.0172796506866476,0.367132207578214,0.466480243661418,297,0.044173481941901,0.0291482863126605,0.13073775947825,0.424379700766757,628,-1e-04,0.0149,1,1
"X2788.55","Stromelysin-1","MMP-3","P08254","MMP3",322,0.00929001697130132,0.01029147253899,0.367388658734533,0.466668228357125,297,-0.0187672594973278,0.0122184256947722,0.125629782629004,0.413109210943749,619,-0.0024,0.0079,0.758577575029184,0.814438879231283
"X3292.75","CD48 antigen","CD48","P09326","CD48",331,0.0268975407181923,0.0298333535171649,0.367951224710679,0.467244823584479,297,0.0146005228034914,0.0328007818963574,0.656558702894936,0.88773870162845,628,0.0213,0.0221,0.331131121482591,0.426023019293037
"X12333.87","Ribose-5-phosphate isomerase","RPIA","P49247","RPIA",329,0.017747748693324,0.0197205583649921,0.368821595863318,0.468211831112199,297,-0.00281083504823119,0.0430130963230372,0.947941513721676,0.983380716477793,626,0.0142,0.0179,0.426579518801593,0.520635218605463
"X19278.19","Ras-related protein Rab-1B","RAB1B","Q9H0U4","RAB1B",332,-0.0301820914986092,0.0335699957035645,0.369284296050997,0.468588041916428,297,0.000194933766765707,0.063330766741169,0.997546203188958,0.999637982272998,629,-0.0235,0.0297,0.426579518801593,0.520635218605463
"X12720.71","Ubiquilin-4","UBQL4","Q9NRR5","UBQLN4",332,-0.0187011886947061,0.0208026177305043,0.369335843314739,0.468588041916428,297,0.0510270013979497,0.0301936972815043,0.0921010657474117,0.350865087493018,629,0.0037,0.0171,0.831763771102671,0.872540482807948
"X17777.31","Serine dehydratase-like","SDSL","Q96GA7","SDSL",328,0.0192884920742716,0.0214651039056397,0.369549032698471,0.46872025645418,297,-0.0380546735513926,0.0255611975872407,0.13763157613833,0.433452005454085,625,-0.0044,0.0164,0.794328234724281,0.843973749394549
"X8909.77","Glucosamine-6-phosphate isomerase 1","GNPI1","P46926","GNPDA1",327,0.0149697518697181,0.0166713520137274,0.369905070818274,0.469033522874232,297,-0.033980648981864,0.0431520942113068,0.431652174227404,0.748032126854996,624,0.0086,0.0156,0.575439937337157,0.658411058921818
"X3387.1","Serine/threonine-protein kinase PAK 3","PAK3","O75914","PAK3",326,-0.010108304794349,0.0112950104132667,0.37150492893013,0.470923283032269,297,0.0373231249083998,0.0161821687821424,0.0217888345572576,0.152877287815277,623,0.0054,0.0093,0.562341325190349,0.646865482654103
"X13978.122","T-box transcription factor TBX3","Tbx3","O15119","TBX3",319,0.00825950001337559,0.00923832846905143,0.371994812064382,0.471405329018535,297,0.00137885197618626,0.0318375240482687,0.96548490269692,0.990267330526965,616,0.0077,0.0089,0.380189396320561,0.476039182991189
"X18905.5","Keratin, type I cytoskeletal 16","Keratin-16","P08779","KRT16",330,0.0109837720619611,0.0122961680793561,0.372387114444649,0.471763469580688,297,-0.0108610617405655,0.0221673796266393,0.624533534149119,0.868316196819272,627,0.0058,0.0108,0.588843655355589,0.670536553265657
"X19367.34","Enoyl-CoA delta isomerase 1, mitochondrial","D3D2","P42126","ECI1",331,-0.0228513305500315,0.0256184476391244,0.373069958528244,0.472489367382208,297,-0.0575841194276247,0.0334488955937248,0.0862128560407448,0.337753178227881,628,-0.0357,0.0203,0.0794328234724281,0.133453349123013
"X7060.2","ERO1-like protein alpha","ERO1A","Q96HE7","ERO1A",331,0.00616219941592233,0.00691577544831537,0.37357973388524,0.472995712522937,297,0.000783445814670758,0.023179271064565,0.973060273637258,0.992336837753937,628,0.0057,0.0066,0.389045144994281,0.484869072332773
"X12775.6","High mobility group protein B3","HMGB3","O15347","HMGB3",328,-0.0129465451249032,0.0145377845876908,0.373848924162907,0.47319724038395,297,-0.0107550790677601,0.0307592956728537,0.72685206122042,0.914625721272389,625,-0.0125,0.0131,0.338844156139203,0.433869817074936
"X9259.35","Tumor necrosis factor receptor superfamily member 21","DR6","O75509","TNFRSF21",318,0.0280521412620405,0.0315491837440289,0.374615499892273,0.474028027371776,297,0.00276699490313642,0.0291634865663581,0.924476440888694,0.977284063812727,615,0.0144,0.0214,0.501187233627272,0.590092059083191
"X8303.102","UPF0160 protein MYG1, mitochondrial","MYG1","Q9HB07","MYG1",332,0.0211853409751295,0.0239129942481233,0.37631614623323,0.476035988030626,297,0.0756133809404261,0.0402382959090538,0.0612247214736011,0.277186870587325,629,0.0354,0.0206,0.0851138038202376,0.140852047029951
"X15329.167","Ragulator complex protein LAMTOR2","MAPIP","Q9Y2Q5","LAMTOR2",332,-0.00726919850247365,0.00820697349400694,0.376423714320428,0.476035988030626,297,0.00210306988664595,0.0167878028475853,0.900393385477835,0.971570168812916,629,-0.0055,0.0074,0.457088189614875,0.547614569229409
"X9545.156","Granzyme K","Granzyme K","P49863","GZMK",322,-0.0363878612487102,0.041136684098786,0.377077383668563,0.476722465361108,297,-0.00598170418934997,0.0404385445544373,0.882507668625997,0.967279769652694,619,-0.0209,0.0288,0.467735141287198,0.558193352573873
"X5451.1","CD166 antigen","ALCAM","Q13740","ALCAM",325,0.0138694265745634,0.0156840314864683,0.377209599421736,0.476749481960883,297,-0.00485149973330491,0.0189090792892635,0.797692144506517,0.940996685003437,622,0.0062,0.0121,0.602559586074358,0.681285168166618
"X7765.15","Integral membrane protein 2A","ITM2A","O43736","ITM2A",332,0.0091016336318757,0.0103429959228576,0.379528242851686,0.479539063603144,297,0.0212048897384485,0.0230333359445543,0.358012765224676,0.691118897321064,629,0.0111,0.0094,0.239883291901949,0.329734112646303
"X6448.36","Semaphorin-3C","Sema E","Q99985","SEMA3C",327,0.00960726851975274,0.0109248564255632,0.379855156747429,0.479811168625754,297,0.0198801189144666,0.0199286060634725,0.319318167535198,0.653982585061252,624,0.012,0.0096,0.208929613085404,0.29510879010848
"X19635.69","Fibroleukin","FGL2","Q14314","FGL2",332,0.00946628641354529,0.0107995572398316,0.381389889579564,0.481608313294687,297,0.00979807869069439,0.0172497782419746,0.570464916457598,0.839323433490742,629,0.0096,0.0092,0.295120922666639,0.389121731572413
"X11544.39","PHD finger protein 3","PHF3","Q92576","PHF3",332,-0.0178205995112399,0.0203649370635162,0.38219398751137,0.48248204880728,297,-0.0238459862899828,0.0217805711603248,0.274497195720896,0.601603452061563,629,-0.0206,0.0149,0.165958690743756,0.243447588297713
"X16828.8","Collagen alpha-1(VI) chain","Collagen a1(VI)","P12109","COL6A1",304,0.0336510058561853,0.0384610357444072,0.382324496789318,0.482505182127599,297,0.0259055208565818,0.0510799058530018,0.612428920113531,0.860972965310277,601,0.0308,0.0307,0.316227766016838,0.411153452732291
"X13580.2","UDP-N-acetylhexosamine pyrophosphorylase","Sperm-associated antigen 2","Q16222","UAP1",317,0.00857354334551195,0.00980619612059722,0.382641329173823,0.482763378344562,297,0.00188729938079059,0.0220885620212675,0.931968454547302,0.980059604096365,614,0.0075,0.009,0.407380277804113,0.501184947035323
"X4912.17","Aspartate aminotransferase, cytoplasmic","GOT1","P17174","GOT1",331,0.0075631689889573,0.00865586885423836,0.382903134373975,0.48284448134281,297,-0.0288495620722549,0.0133336182057096,0.0313032963127554,0.186768232622642,628,-0.0032,0.0073,0.660693448007596,0.733327101904689
"X18930.28","Slit homolog 2 protein","SLIT2","O94813","SLIT2",312,0.0220407734870126,0.0252243859061655,0.38293013853995,0.48284448134281,297,0.0205342156964415,0.0359268890837195,0.568064252806015,0.838162727725101,609,0.0215,0.0206,0.295120922666639,0.389121731572413
"X19120.33","D-amino-acid oxidase","OXDA","P14920","DAO",308,0.0142196719990803,0.0162899371308294,0.383416549858741,0.48331611399251,297,0.0695594106523953,0.0322216656903263,0.0316847981826582,0.187790136167115,605,0.0255,0.0145,0.0794328234724281,0.133453349123013
"X8687.26","Transmembrane protein 106B","T106B","Q9NUM4","TMEM106B",329,0.00671628957103742,0.00770652371842873,0.384134850413694,0.484079692830149,297,0.00619170259345753,0.0158100518195546,0.695617684472369,0.901974620603814,626,0.0066,0.0069,0.338844156139203,0.433869817074936
"X12556.7","Ubiquitin-conjugating enzyme E2 C","UBE2C","O00762","UBE2C",325,-0.0104724923285159,0.0120297574393082,0.384665539219516,0.484606468712108,297,-0.0431284671426103,0.0414712942214817,0.299221990069964,0.630252916419359,622,-0.013,0.0116,0.263026799189538,0.355077923199687
"X2797.56","Apolipoprotein B","Apo B","P04114","APOB",329,-0.0188327706876758,0.021646826297567,0.384955827149739,0.484830164735294,297,-0.0236540018905329,0.0285011526834749,0.407257881660081,0.728924843966625,626,-0.0206,0.0172,0.234422881531992,0.323157953034967
"X17752.24","Arginase-2, mitochondrial","Arginase","P78540","ARG2",329,-0.0156378852082091,0.0180139692705192,0.385995492373343,0.485997251960699,297,0.0389775874263507,0.033398654565041,0.244149383313728,0.571716523297584,626,-0.0033,0.0159,0.831763771102671,0.872540482807948
"X11486.26","Zinc finger protein 174","ZN174","Q15697","ZNF174",318,0.0104131974068979,0.012001101237578,0.386243525262881,0.48616722334084,297,-0.00960114650882512,0.0493049970128319,0.845740452173147,0.95272209631399,615,0.0093,0.0117,0.426579518801593,0.520635218605463
"X17209.27","Sulfotransferase family cytosolic 2B member 1","ST2B1","O00204","SULT2B1",298,-0.0191377370330928,0.0220635299571055,0.386451716610505,0.486286961129837,297,0.0720577644775353,0.0345696183231279,0.0379934545441671,0.210308684677558,595,0.0073,0.0186,0.691830970918937,0.759072705592435
"X9226.6","Transmembrane and ubiquitin-like domain-containing protein 2","TMUB2","Q71RG4","TMUB2",330,-0.00773855965111771,0.00893539637307715,0.387109976275031,0.486972801391901,297,-0.0441197642920519,0.02197804455932,0.0456264282896093,0.235864504896165,627,-0.0129,0.0083,0.120226443461741,0.186946469027097
"X12573.80","Tripartite motif-containing protein 3","TRIM3","O75382","TRIM3",332,-0.0247101602902133,0.0285679501581315,0.387706175864169,0.48758019368181,297,0.0441538015493139,0.0210357357987032,0.0366792473060832,0.206218879298646,629,0.0199,0.0169,0.239883291901949,0.329734112646303
"X9068.17","Janus kinase and microtubule-interacting protein 3","JKIP3","Q5VZ66","JAKMIP3",328,-0.00677916030464853,0.00785922833155604,0.389024209246454,0.489094745387021,297,-0.0217511145611718,0.0155057608720246,0.161749526577472,0.470057239060613,625,-0.0098,0.007,0.162181009735893,0.239375608398791
"X6904.14","Leucine-rich repeat transmembrane neuronal protein 2","LRRT2","O43300","LRRTM2",324,0.0183535971882734,0.0212886387168714,0.389275418244325,0.489267555192531,297,-0.0414382400662401,0.0256921368652623,0.107855278368948,0.380105136061636,621,-0.006,0.0164,0.707945784384138,0.772810867674157
"X5763.67","Beta-defensin 104","HBD-4","Q8WTQ1","DEFB104A",329,0.0102750883305405,0.0119377840978078,0.39004081101237,0.490086336010576,297,0.014226544873533,0.0203935374197958,0.485983964554489,0.784112624678791,626,0.0113,0.0103,0.275422870333817,0.368687757642622
"X3471.49","Serine/threonine-protein kinase 16","STK16","O75716","STK16",331,0.00894929778651296,0.0104057534380336,0.390414370970225,0.490412444375858,297,0.0733129617189805,0.0230777968467126,0.00164932082170208,0.0385528742072861,628,0.0198,0.0095,0.0363078054770101,0.0687626029751742
"X12856.14","Transmembrane protein 237","TM237","Q96Q45","TMEM237",330,-0.00678722782713143,0.0078991232812586,0.390854370687742,0.490821795132256,297,0.0214054820735002,0.0189281561543757,0.2590365603561,0.588856366856018,627,-0.0026,0.0073,0.72443596007499,0.785627600676382
"X9021.1","Hepatitis A virus cellular receptor 1","TIM-1","Q96D42","HAVCR1",302,0.0282615342148851,0.0329340120835065,0.391529087517485,0.491525570756773,297,0.00792103998502228,0.044906188103315,0.860109598524597,0.959868028867227,599,0.0211,0.0266,0.426579518801593,0.520635218605463
"X12747.89","RNA-binding protein 3","RBM3","P98179","RBM3",332,-0.0195314730949314,0.0227807206625185,0.391880889650851,0.491823666877243,297,-0.00433307636308622,0.0365018488123013,0.90558827739816,0.973733795272371,629,-0.0153,0.0193,0.426579518801593,0.520635218605463
"X2682.68","60 kDa heat shock protein, mitochondrial","HSP 60","P10809","HSPD1",332,-0.0234269954818484,0.0273655145910508,0.392593606469127,0.492574416984748,297,0.0693016043499229,0.0769862867738354,0.368768188834195,0.69774895994189,629,-0.013,0.0258,0.616595001861482,0.693689537799172
"X9947.22","DNA topoisomerase 2-binding protein 1","TOPB1","Q92547","TOPBP1",328,0.0078844024793976,0.00923174470550542,0.393720356909966,0.493839865136913,297,-0.00457086415355477,0.0192670084222064,0.812639184073956,0.945096974214208,625,0.0056,0.0083,0.501187233627272,0.590092059083191
"X9484.75","Desmoglein-2","Desmoglein-2","Q14126","DSG2",326,0.016103013965345,0.0188626663607621,0.393921252995111,0.493839865136913,297,0.0158417517761098,0.022796661602742,0.487662789805926,0.786146049083691,623,0.016,0.0145,0.269153480392692,0.361194732970036
"X10085.25","Steroidogenic acute regulatory protein, mitochondrial","STAR","P49675","STAR",329,0.00889513235255034,0.0104202300060064,0.393946658285224,0.493839865136913,297,-0.0175596816677818,0.0181588425088847,0.334344775442761,0.668534113983875,626,0.0023,0.009,0.794328234724281,0.843973749394549
"X7100.31","T-cell surface antigen CD2","CD2","P06729","CD2",322,-0.042453343970407,0.0499514585046684,0.396038935016057,0.496200520252138,297,0.0250481193834952,0.0822231704752178,0.760861317938736,0.926256588863432,619,-0.0243,0.0427,0.575439937337157,0.658411058921818
"X12563.2","Tumor necrosis factor alpha-induced protein 8","TFIP8","O95379","TNFAIP8",332,-0.021488967678099,0.0252866001635036,0.396060540810414,0.496200520252138,297,0.0181773273424516,0.0277184734144942,0.512481342991906,0.804017520995463,629,-0.0035,0.0187,0.851138038202376,0.885307062226946
"X13439.6","IQ domain-containing protein F3","IQCF3","P0C7M6","IQCF3",329,0.00799690162970999,0.00943157513604739,0.397139120248424,0.497406917934907,297,-0.00854631779752528,0.012354397900703,0.489637599002995,0.787264042359582,626,0.0019,0.0075,0.794328234724281,0.843973749394549
"X3580.25","Alpha-1-antitrypsin","a1-Antitrypsin","P01009","SERPINA1",332,0.0162694373793578,0.0191965652164034,0.397337838328858,0.497510929447574,297,0.0247155155984928,0.0216220164721955,0.253948340001851,0.583291323570956,629,0.02,0.0144,0.162181009735893,0.239375608398791
"X13429.3","WAP four-disulfide core domain protein 10A","WF10A","Q9H1F0","WFDC10A",313,-0.00786700500115942,0.00928654996344334,0.397588093604337,0.497676215612951,297,-0.00079267192418842,0.0200753821207047,0.968530967629306,0.990406964282845,610,-0.0066,0.0084,0.436515832240166,0.530054939148773
"X6223.5","Guanylate cyclase activator 2B","GUC2B","Q16661","GUCA2B",301,-0.020143380252119,0.02378242014949,0.397701267859036,0.497676215612951,297,0.0173815444068891,0.0454725293002617,0.702560325536452,0.903081876907436,598,-0.0121,0.0211,0.562341325190349,0.646865482654103
"X15465.79","Protein canopy homolog 4","CNPY4","Q8N129","CNPY4",332,-0.0226655210316769,0.0267803105220972,0.397987903207859,0.497890044123619,297,0.00769104686810561,0.0300465443096376,0.798154005062089,0.941025322305933,629,-0.0092,0.02,0.645654229034656,0.720165674034765
"X10938.13","Lymphocyte function-associated antigen 3","sLFA-3","P19256","CD58",331,0.011407811845339,0.0134874825553064,0.398292230658421,0.498125874981643,297,0.0476978732125041,0.0211923655696647,0.0251503994597276,0.166674681165313,628,0.0219,0.0114,0.0549540873857625,0.0977491852134675
"X8404.102","BolA-like protein 2","BolA-like protein 2","Q9H3K6","BOLA2",325,0.00757225347732034,0.00896526870704687,0.398965588981117,0.498751785085073,297,-0.00395653407378677,0.0233987356079091,0.865841920057015,0.962536802039196,622,0.0061,0.0084,0.467735141287198,0.558193352573873
"X5626.20","Chymotrypsin-C","CTRC","Q99895","CTRC",328,-0.00707181010272564,0.00837391976577684,0.399024620431931,0.498751785085073,297,-0.056688788688053,0.0246827083438485,0.022346086022216,0.153732346284047,625,-0.0122,0.0079,0.123026877081238,0.190200790196407
"X9901.28","Egl nine homolog 1","EGLN1","Q9GZT9","EGLN1",331,0.0176566143676089,0.0209802518683706,0.400650119290119,0.500638048537711,297,0.00878098397516786,0.0222594426207987,0.69351302077882,0.901745366453939,628,0.0135,0.0153,0.380189396320561,0.476039182991189
"X14587.16","Growth/differentiation factor 11","GDF-11","O95390","GDF11",309,-0.00878891966695386,0.0104457649155572,0.400806421889195,0.500687894436662,297,-0.0603786036159775,0.037815635472082,0.111427491620409,0.385869276537342,606,-0.0124,0.0101,0.218776162394955,0.305208003393027
"X19148.58","Mitochondrial import inner membrane translocase subunit Tim8 A","TIM8A","O60220","TIMM8A",332,0.0222726099818226,0.0264884068958872,0.401061403266934,0.500860945252928,297,0.0723329485795254,0.0311785185118758,0.0210347673265725,0.149045361238202,629,0.0433,0.0202,0.0323593656929628,0.062805790543968
"X14670.1","Ski-like protein","SKIL","P12757","SKIL",332,-0.0197543456544562,0.0235115566569712,0.401423150519038,0.50116719024162,297,-0.00902479281005389,0.0277639707374273,0.745373689197087,0.919946051109029,629,-0.0153,0.0179,0.398107170553497,0.492878221229301
"X16859.100","Endophilin-B1","SHLB1","Q9Y371","SH3GLB1",329,-0.00711760617997287,0.00848512689025616,0.402193021376039,0.501982642175956,297,0.00250940519809546,0.0214039153471681,0.906750369792957,0.973928772866237,626,-0.0058,0.0079,0.457088189614875,0.547614569229409
"X5463.22","Growth arrest-specific protein 1","GAS1","P54826","GAS1",325,0.0279524164096686,0.0333376497240432,0.402408016710087,0.502105274113747,297,0.0523782180653036,0.0318937626483643,0.101613896276417,0.370349718097077,622,0.0407,0.023,0.0776247116628692,0.130927013671373
"X19496.1","N-acetylneuraminate lyase","NPL","Q9BXD5","NPL",331,0.0117353030874375,0.0140225717671178,0.403280826420711,0.503048385857157,297,0.0530885000839118,0.0285608803263723,0.0640672432193641,0.284368640956125,628,0.0198,0.0126,0.117489755493953,0.183887714111896
