"SomaSeqid","TargetFullName","Target","UniProt","EntrezGeneSymbol","n_dis","beta_dis","se_dis","p_dis","padj_dis","n_rep","beta_rep","se_rep","p_rep","padj_rep","n_meta","beta_meta","se_meta","p_meta","padj_meta"
"X18373.13","Radixin","Radixin","P35241","RDX",332,0.0163168904682014,0.0194565638125112,0.402300090358748,0.490445773422045,297,0.143476924947228,0.030271529854173,3.35396162393729e-06,3.68935778633102e-05,629,0.0535,0.0164,0.00107151930523761,0.00258040567291542
"X5620.13","Peptidyl-glycine alpha-amidating monooxygenase","AMD","P19021","PAM",324,-0.0120701156576039,0.0143971806903468,0.402464598334839,0.490507293125005,297,-0.00814470324185134,0.0124099848262814,0.512148168840383,0.642409588836268,621,-0.0098,0.0094,0.295120922666639,0.365165445451442
"X8345.27","Glutathione peroxidase 7","GPX7","Q96SL4","GPX7",331,-0.0177481756517202,0.0212021164938107,0.403164151828405,0.491220684706507,297,-0.00996782576573203,0.022171731763167,0.653352586570366,0.756615367484961,628,-0.014,0.0153,0.363078054770101,0.433175787397006
"X14024.196","Ectodysplasin-A, secreted form","EDA","Q92838","EDA",331,0.00543963163742221,0.00650256990954426,0.403477868188135,0.491463696141934,297,-0.00988748036756341,0.0112932573160455,0.38201274315308,0.520077373965047,628,0.0016,0.0056,0.776247116628692,0.814500816935839
"X12401.3","AMSH-like protease","STALP","Q96FJ0","STAMBPL1",332,0.00864440075913778,0.0103390619545028,0.403725419214092,0.491625998878768,297,0.0199543884529688,0.0114536688311742,0.0825329230232551,0.165643537994876,629,0.0137,0.0077,0.0741310241300918,0.110171919413796
"X8269.327","Arylsulfatase K","ARSK","Q6UWY0","ARSK",332,0.00682492579817334,0.00816963861690415,0.404113216678421,0.491958942806082,297,-0.000871618436883335,0.0102698228211066,0.932421664360126,0.960561815188719,629,0.0038,0.0064,0.549540873857625,0.610900826689492
"X17774.38","Small nuclear ribonucleoprotein Sm D3","SMD3","P62318","SNRPD3",330,0.00733474216041536,0.00879420388390728,0.404880988703746,0.492696672209197,297,0.0248459510123766,0.0119731005390691,0.0388513155887863,0.0914111095992177,627,0.0135,0.0071,0.0575439937337157,0.0882655909588842
"X10814.7","T-cell surface glycoprotein CD1a","CD1A","P06126","CD1A",320,0.00780647429039086,0.00936074147728684,0.404948322775985,0.492696672209197,297,0.0282539784809898,0.0188263605310701,0.134500074622473,0.239935637059833,617,0.0119,0.0084,0.158489319246111,0.214090000652489
"X12636.113","N-lysine methyltransferase SMYD2","SMYD2","Q9NRG4","SMYD2",327,0.00652883762038451,0.00783610084059964,0.405375738496256,0.493077220382465,297,-0.0277383242866241,0.0142177652058199,0.0520210618344285,0.115748880988038,624,-0.0015,0.0069,0.831763771102671,0.860162534145849
"X18188.12","Glycine amidinotransferase, mitochondrial","GATM","P50440","GATM",332,-0.028417173343852,0.0342037205443362,0.40669221540905,0.494538653795398,297,0.00958692311115386,0.0473501960903003,0.839691963828069,0.900178249358057,629,-0.0154,0.0277,0.575439937337157,0.635095501792946
"X3000.66","Mannose-binding protein C","MBL","P11226","MBL2",332,0.0262620424023639,0.0316208926714529,0.406857502105386,0.494599806827379,297,0.0502733274680173,0.0383095170437162,0.190455295279226,0.310165931463821,629,0.036,0.0244,0.141253754462275,0.194161840186081
"X17782.23","3-ketoacyl-CoA thiolase, peroxisomal","THIK","P09110","ACAA1",325,0.0210841172286034,0.0255039943764619,0.409035650293229,0.497097591160045,297,0.122895584163754,0.0413193486492864,0.00318269898969056,0.0122330548299009,622,0.0492,0.0217,0.0234422881531992,0.0402014678416706
"X12484.67","Phosphatidylinositol transfer protein beta isoform","PIPNB","P48739","PITPNB",331,0.00664794084337701,0.00804360576148041,0.409143332412592,0.497097591160045,297,0.0497405658554826,0.00913580526998673,1.10497564362738e-07,2.02234052903888e-06,628,0.0255,0.006,2.45470891568503e-05,8.85713342815546e-05
"X10668.5","Syntaxin-4","STX4","Q12846","STX4",332,-0.022262020006096,0.0269745642365395,0.409816038276177,0.497774295573521,297,-0.0419122737012145,0.0316510282982014,0.186475951209166,0.305536406152618,629,-0.0305,0.0205,0.138038426460288,0.190228539636559
"X15562.24","Beta-glucuronidase","BGLR","P08236","GUSB",332,0.0195451630977531,0.0237100025859321,0.410357067287697,0.498290724563632,297,0.0391061061366404,0.0333735703467187,0.242248395808342,0.370918601057913,629,0.0261,0.0193,0.177827941003892,0.236791942494657
"X13734.22","Interferon lambda-1","IFN-lambda 1","Q8IU54","IFNL1",326,0.0243339925918381,0.0296642917899885,0.412658224200745,0.500943556953826,297,0.00971296165541114,0.0224649712781722,0.665799789742683,0.765874537492185,623,0.015,0.0179,0.398107170553497,0.467830311625845
"X13518.5","Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2","ASAP2","O43150","ASAP2",328,-0.0124428753821061,0.0152232281161485,0.41433594907816,0.502838294860374,297,0.0213457906591572,0.0209845333383371,0.309895935654441,0.443695878578479,625,-8e-04,0.0123,0.954992586021436,0.960800728065075
"X13947.371","Peroxisomal NADH pyrophosphatase NUDT12","NUD12","Q9BQG2","NUDT12",331,0.00906211800334594,0.0110978117577664,0.414782810045993,0.503238608182741,297,0.0101963179859688,0.0183737177845485,0.579361734732367,0.699757040461643,628,0.0094,0.0095,0.323593656929628,0.393936121838192
"X18174.79","Programmed cell death 6-interacting protein","PDC6I","Q8WUM4","PDCD6IP",332,-0.018433842501419,0.022660170332476,0.416539645129827,0.505227584236713,297,0.012069292700578,0.0364353878393411,0.740692607909416,0.822333223184925,629,-0.0099,0.0192,0.602559586074358,0.659442437584176
"X6544.33","Protein kinase C-binding protein NELL1","NELL1","Q92832","NELL1",311,-0.0154691389987138,0.0190800006203656,0.418151096946932,0.50703915082288,297,0.0027733505787442,0.0313403709477451,0.929547056029115,0.959116260454189,608,-0.0105,0.0163,0.512861383991365,0.5780442380888
"X18179.56","Spermine synthase","SPSY","P52788","SMS",332,0.00622788569801489,0.00768837026688432,0.418517402393092,0.507340289654084,297,0.0263502356833789,0.0116311427948185,0.0242175186216763,0.0637841687641334,629,0.0123,0.0064,0.0537031796370253,0.0831751442631781
"X10900.272","Stathmin-2","STMN2","Q93045","STMN2",332,0.0151368671923355,0.0187301759453509,0.419600414741732,0.508509829192502,297,0.0237947478402334,0.0301501016431433,0.430632081974075,0.568841702877917,629,0.0175,0.0159,0.269153480392692,0.338290216004958
"X12746.4","Cytohesin-4","CYH4","Q9UIA0","CYTH4",331,-0.010995225036764,0.0136158115349941,0.419958978959471,0.508677878429407,297,0.00620993793137053,0.0137650893198895,0.65222697355373,0.7559419722992,628,-0.0025,0.0097,0.794328234724281,0.829426010572745
"X9359.9","Protein delta homolog 2","EGFL9","Q6UY11","DLK2",312,-0.0264283155907131,0.0327257093662775,0.419975621088776,0.508677878429407,297,-0.113480601521143,0.0257644055282702,1.49125368251279e-05,0.000133901504978862,609,-0.0802,0.0202,7.41310241300918e-05,0.000239547358965834
"X7928.183","Protein-tyrosine sulfotransferase 1","TPST1","O60507","TPST1",325,0.0189912908170458,0.0235513578875502,0.420635378823383,0.509257449892274,297,-0.0496006696559661,0.0175223827122345,0.00496811940500736,0.0176157308828827,622,-0.0252,0.0141,0.0741310241300918,0.110171919413796
"X11566.48","Keratin, type II cytoskeletal 72","Keratin 72","Q14CN4","KRT72",328,-0.0057576788068063,0.00714111934097046,0.420690936867531,0.509257449892274,297,-0.0277812576700321,0.00858860238858794,0.00135816379317622,0.00604706260295127,625,-0.0148,0.0055,0.0072443596007499,0.0141178027380269
"X4135.84","Immunoglobulin E","IgE","P01854","IGHE",331,-0.058813136993946,0.0731888361401331,0.422235670495626,0.510983573101206,297,-0.033398279406057,0.0830667296553284,0.687930856526365,0.78233490584873,628,-0.0477,0.0549,0.389045144994281,0.458810849635427
"X7083.74","Matrilin-4","MATN4","O95460","MATN4",312,-0.00860433392507337,0.0107228296981158,0.42293662460774,0.511687882542304,297,-0.024189321067701,0.019521751806551,0.216308477499426,0.340032400797289,609,-0.0122,0.0094,0.194984459975805,0.256382807201448
"X12498.12","Tax1-binding protein 3","TX1B3","O14907","TAX1BP3",332,0.0147492563878169,0.0183872895275305,0.423063025795809,0.511696871188913,297,0.0319955542526012,0.0178262116596837,0.0737136891298845,0.151477580959213,629,0.0236,0.0128,0.0645654229034656,0.0977114299464481
"X2615.60","Ephrin-A5","Ephrin-A5","P52803","EFNA5",307,0.0169441299034869,0.0211634858770777,0.423987791723076,0.512671209502657,297,-0.0778419141747543,0.0223361154599043,0.000567879839675788,0.00291461955900425,604,-0.0279,0.0154,0.0691830970918937,0.10353392504949
"X9849.13","DNA-(apurinic or apyrimidinic site) lyase","APEX1","P27695","APEX1",331,-0.0117401692511843,0.0146966715157391,0.424980410288662,0.513727022105547,297,0.0409211033531144,0.0192261031293849,0.034142808327042,0.0835598474901922,628,0.0077,0.0117,0.512861383991365,0.5780442380888
"X6354.13","Hephaestin-like protein 1","HPHL1","Q6MZM0","HEPHL1",332,0.00500056138420934,0.00626398568702713,0.425284615175358,0.513950303419279,297,0.0194789546768682,0.00679630664438243,0.00445864030766514,0.0161691500533455,629,0.0117,0.0046,0.0114815362149688,0.0212670487771666
"X7960.53","POTE ankyrin domain family member G","POTEG","Q6S5H5","POTEG",328,0.00578966801273086,0.00726285559932525,0.425953976298453,0.514614621365069,297,0.0171235471464365,0.0140578917572701,0.224182676963048,0.349351338267416,625,0.0082,0.0065,0.204173794466953,0.266267886598655
"X22954.10","Chloride intracellular channel protein 2","CLIC2","O15247","CLIC2",316,-0.0192066459930175,0.0241227668086388,0.426532686148592,0.515169076979807,297,-0.0810992534163133,0.0344919565897011,0.0193773426865282,0.0540825614311689,613,-0.0395,0.0198,0.0457088189614875,0.0721709362530682
"X3171.57","Amyloid beta A4 protein","amyloid precursor protein","P05067","APP",332,-0.0140154238682066,0.0176096587350999,0.426681744803903,0.515194281679686,297,-0.0163396831780545,0.0340452060790072,0.63163003559486,0.740213620767775,629,-0.0145,0.0156,0.354813389233575,0.425202671243691
"X16302.11","BPI fold-containing family A member 2","SPLC2","Q96DR5","BPIFA2",325,-0.00783285774445342,0.00984367660370064,0.426793123837415,0.515194281679686,297,-0.0273897837671316,0.0161215704986913,0.0903968721297504,0.17753285252514,622,-0.0131,0.0084,0.117489755493953,0.165571244554224
"X3853.56","Malate dehydrogenase, cytoplasmic","MDHC","P40925","MDH1",332,-0.0133912630128394,0.0168462410640933,0.427252588533169,0.515604204063176,297,0.0798711775355587,0.0325649901424401,0.0147670274981115,0.0435617182917542,629,0.0063,0.015,0.676082975391982,0.725326235260891
"X6508.68","Secretoglobin family 1D member 2","SG1D2","O95969","SCGB1D2",332,-0.0122597069084431,0.0154541064801282,0.428190380208457,0.516590974832138,297,0.0158688824827343,0.0124424955312335,0.20319276839659,0.325365635470489,629,0.0048,0.0097,0.616595001861482,0.671726216566929
"X8403.18","Fatty acid synthase","Fatty acid synthase","P49327","FASN",332,0.020705050800322,0.0261342309294564,0.42879541443979,0.517175848992018,297,-0.0619609805629457,0.0358315002242309,0.0848280568127073,0.169338987845457,629,-0.008,0.0211,0.707945784384138,0.75349537704434
"X18887.7","Ectonucleoside triphosphate diphosphohydrolase 2","ENTP2","Q9Y5L3","ENTPD2",323,0.00653873702403807,0.00825976441922748,0.429173657424033,0.517486935963209,297,0.0241551459048964,0.0197598842984414,0.2225328890107,0.34753593160313,620,0.0092,0.0076,0.229086765276777,0.295354369740833
"X2524.56","High mobility group protein B1","HMG-1","P09429","HMGB1",331,0.0141459217179149,0.0178771008551451,0.429362498246852,0.517569536143417,297,0.124652908766871,0.0192676042100117,4.15328396043756e-10,1.80437114281232e-08,628,0.0653,0.0131,6.30957344480193e-07,3.15185544553927e-06
"X9319.59","Transmembrane emp24 domain-containing protein 4","TMED4","Q7Z7H5","TMED4",331,-0.00490541629233261,0.00621957300581154,0.430867612901666,0.519238330930251,297,0.00806952940496079,0.0159793292219795,0.613942460296666,0.727060033264817,628,-0.0032,0.0058,0.575439937337157,0.635095501792946
"X18206.18","Alcohol dehydrogenase 6","ADH6","P28332","ADH6",332,-0.0183804618538693,0.0233230119007333,0.431229914256255,0.519529372889679,297,0.0181587087572997,0.0301124746183714,0.546958788002779,0.669889589397755,629,-0.0047,0.0184,0.794328234724281,0.829426010572745
"X9114.84","Uromodulin-like 1","UROL1","Q5DID0","UMODL1",332,0.00496547186497235,0.0063048027046027,0.431529555664392,0.519744782669434,297,0.00456700671586748,0.0135044738352403,0.735467843332669,0.818805506381454,629,0.0049,0.0057,0.389045144994281,0.458810849635427
"X9867.23","Fructose-1,6-bisphosphatase isozyme 2","F16P2","O00757","FBP2",305,0.00966828820033649,0.0123027390648755,0.432579661985803,0.52086369714472,297,0.0504888513757122,0.0205706676038368,0.0146972401635224,0.0434154051808447,602,0.0204,0.0106,0.0524807460249773,0.0816050935117235
"X4588.1","Pancreatic hormone","PH","P01298","PPY",326,-0.0160242672645139,0.0203980139318908,0.432704202575755,0.520867835230429,297,0.0294921479488773,0.0280313828638766,0.293621135523012,0.425636839866692,623,-3e-04,0.0165,0.977237220955811,0.979058301265069
"X11428.31","PDZ and LIM domain protein 1","PDLI1","O00151","PDLIM1",332,-0.0201650574798756,0.0256811209003229,0.432909950710512,0.520969697259628,297,-0.11283217933932,0.0468467225294074,0.0166380914534392,0.0477069542274947,629,-0.0416,0.0225,0.0645654229034656,0.0977114299464481
"X5981.6","ES1 protein homolog, mitochondrial","ES1","P30042","None",330,-0.00527261762561137,0.00672493517049232,0.433598465945675,0.521652308260797,297,-0.00952490440201451,0.017492806641425,0.586511646202314,0.704830005676489,627,-0.0058,0.0063,0.354813389233575,0.425202671243691
"X9178.30","Neuregulin-1","NEUREGULIN-1","Q02297","NRG1",311,0.0097610555880849,0.0125413606311101,0.437000204310963,0.525597840811368,297,-0.0506008653950556,0.0208487433642423,0.0158293514671817,0.0459083214162835,608,-0.0063,0.0107,0.562341325190349,0.623197639691753
"X8950.4","Calcium-activated chloride channel regulator 2","CLCA2","Q9UQC9","CLCA2",330,0.00700356057431778,0.0090072878914395,0.43741427335291,0.525948781015059,297,0.0133164598014843,0.0106161728775645,0.210719247351406,0.334305969331758,627,0.0096,0.0069,0.158489319246111,0.214090000652489
"X3839.60","AH receptor-interacting protein","AIP","O00170","AIP",332,-0.017229286695872,0.0221723473490494,0.437694497896884,0.526138634839155,297,0.043898898298562,0.0279785480889251,0.117730001036234,0.218447646820779,629,0.0064,0.0174,0.707945784384138,0.75349537704434
"X12387.7","PDZ and LIM domain protein 4","PDLI4","P50479","PDLIM4",292,-0.00629280910429208,0.00809917772396631,0.437830692680274,0.526155297350617,297,0.00205397515787073,0.0213368895693254,0.923377132311154,0.955324410890787,589,-0.0052,0.0076,0.489778819368446,0.555668346637744
"X2633.52","Interleukin-13 receptor subunit alpha-1","IL-13 Ra1","P78552","IL13RA1",326,0.0157515655970223,0.0203015435827815,0.438401857375698,0.526694521947731,297,-0.0265804465863428,0.0191936190733205,0.167156539438505,0.281188794961204,623,-0.0066,0.0139,0.630957344480193,0.685116773190939
"X17794.6","Phosphomannomutase 2","Phosphomannomutase 2","O15305","PMM2",332,-0.0237562346197677,0.0306953761443241,0.439538673911096,0.527912827839046,297,-0.0652368078619648,0.0434404373155534,0.134245209924395,0.239580351819429,629,-0.0376,0.0251,0.134896288259165,0.186495961363764
"X5004.69","Mitogen-activated protein kinase 11","MK11","Q15759","MAPK11",300,-0.00952958071005571,0.0123327271243476,0.440327470751764,0.528712577248279,297,-0.0175514101607899,0.02444482439049,0.47333265006038,0.60915730936855,597,-0.0112,0.011,0.309029543251359,0.379536283701912
"X17341.89","Acetyl-CoA acetyltransferase, cytosolic","THIC","Q9BWD1","ACAT2",332,-0.0208203871227573,0.0269714733949439,0.440717273945665,0.52903293196771,297,0.105806967105692,0.0558688842886282,0.0592373398779874,0.128937145149405,629,0.0031,0.0243,0.891250938133746,0.908573189123783
"X8102.239","Uncharacterized protein C1orf186","CA186","Q6ZWK4","RHEX",322,-0.00546629139281602,0.00708691217733858,0.441101716767073,0.529346675171646,297,-0.0305112255324638,0.0159876920916332,0.0573208185169034,0.125591869812125,619,-0.0096,0.0065,0.138038426460288,0.190228539636559
"X17210.2","T-cell leukemia/lymphoma protein 1A","TCL1A","P56279","TCL1A",294,-0.0120983429270107,0.0156931251746682,0.441389997866094,0.529544876100996,297,0.00374350070334019,0.01401551855175,0.789583789595586,0.862123109921617,591,-0.0033,0.0105,0.758577575029184,0.799275392013846
"X18831.6","Leucine-rich repeats and immunoglobulin-like domains protein 1","LRIG1","Q96JA1","LRIG1",331,0.0171300008630397,0.0222334722024253,0.441595516347024,0.529643702121737,297,0.0745623681162312,0.0182262491550896,5.56746469057428e-05,0.000407239211465306,628,0.0515,0.0141,0.000257039578276886,0.00072209485706655
"X4568.17","SLIT and NTRK-like protein 5","SLIK5","O94991","SLITRK5",322,-0.0138377584959657,0.0180034966650803,0.442705134472371,0.530797410681206,297,-0.0696168571394716,0.022128299574397,0.00182630741402484,0.00773886520957718,619,-0.0361,0.014,0.00977237220955811,0.0184104129975074
"X16883.57","Ras-related protein Rab-4A","RAB4A","P20338","RAB4A",332,-0.0167625667379988,0.0218144062518401,0.442804257038867,0.530797410681206,297,-0.00442987309051718,0.029055722065366,0.87892876807655,0.924950484829274,629,-0.0123,0.0174,0.478630092322638,0.545176913951183
"X13468.5","Neuralized-like protein 4","NEUL4","Q96JN8","NEURL4",330,0.00454567080328919,0.00592370520201712,0.443429433897558,0.531398716966675,297,0.0214776319500079,0.0139613406678183,0.125046112085658,0.228006043669837,627,0.0071,0.0055,0.190546071796325,0.251315134865376
"X6555.58","Stomatin-like protein 2, mitochondrial","Stomatin-like protein 2","Q9UJZ1","STOML2",332,-0.00944176169288326,0.0123449185963641,0.444934799272389,0.533054198236921,297,-0.000716098250456589,0.0143712102184314,0.960293105468673,0.976411500383159,629,-0.0057,0.0094,0.537031796370253,0.600097104751483
"X3364.76","Cathepsin L2","Cathepsin V","O60911","CTSV",311,-0.0103095055919742,0.0135380715889964,0.44694504179759,0.535313457190597,297,-0.0744556127490925,0.0151001750593567,1.37855181566799e-06,1.68921691144958e-05,608,-0.0389,0.0101,0.000114815362149688,0.000352226014697439
"X19121.3","Ubiquilin-2","UBQL2","Q9UHD9","UBQLN2",332,-0.0128913491735146,0.0169907161548561,0.448571417018076,0.537111821991855,297,0.0648107634165669,0.0204272471826374,0.0016715112591785,0.00717482028515642,629,0.0189,0.0131,0.147910838816821,0.201892896779164
"X9947.22","DNA topoisomerase 2-binding protein 1","TOPB1","Q92547","TOPBP1",328,-0.0061469866689902,0.00811318704552931,0.449221120789998,0.537678970818054,297,-0.0110066263500886,0.0135304216322196,0.416612276395839,0.555008951545885,625,-0.0074,0.007,0.288403150312661,0.358192881748413
"X9002.36","Serpin A11","SPA11","Q86U17","SERPINA11",322,-0.0150228448193328,0.0198330104160048,0.449343833858013,0.537678970818054,297,0.0115991616194086,0.0172844598734887,0.502705328634715,0.633871480052157,619,1e-04,0.013,1,1
"X15398.2","FAD-linked sulfhydryl oxidase ALR","HERV1","P55789","GFER",332,-0.0161337194147258,0.0213040027033239,0.449420111623089,0.537678970818054,297,0.0517864515389875,0.0269862800397386,0.0559633387423767,0.123119345233229,629,0.0099,0.0167,0.549540873857625,0.610900826689492
"X11142.11","Angiopoietin-related protein 1","ANGL1","O95841","ANGPTL1",330,0.0181030130737504,0.0239369114625762,0.450039330310352,0.538270066647615,297,0.0822638922940023,0.0198240607180281,4.37539873305693e-05,0.000331897529997846,627,0.0562,0.0153,0.000234422881531992,0.000664198164340645
"X18891.98","Guanylate-binding protein 2","GBP2","P32456","GBP2",329,-0.015829116008462,0.0209478830516785,0.450422760392234,0.538578896982763,297,0.0589829914028032,0.0201775380320777,0.00373651561755113,0.0139989143476371,626,0.023,0.0145,0.114815362149688,0.162067893864722
"X12934.1","E3 ISG15--protein ligase HERC5","HERC5","Q9UII4","HERC5",329,-0.00652113207604265,0.00863467667449083,0.450672396236945,0.538727619848555,297,0.00819986227443786,0.0102004941516951,0.422128738791446,0.560362872080867,626,-4e-04,0.0066,0.954992586021436,0.960800728065075
"X6627.25","Inactive pancreatic lipase-related protein 1","LIPR1","P54315","PNLIPRP1",319,0.0233342825243147,0.0310414061302966,0.452796648906739,0.541116528743508,297,-0.0108517179178863,0.0300689482924132,0.718440167082755,0.80448090565554,616,0.0057,0.0216,0.794328234724281,0.829426010572745
"X6366.38","Thioredoxin domain-containing protein 15","TXD15","Q96J42","TXNDC15",325,-0.0191106596891232,0.0254957673372543,0.454079710861763,0.54249912122679,297,-0.0528495757863917,0.0193068919075821,0.0065750890575418,0.0222322783305718,622,-0.0406,0.0154,0.00851138038202377,0.0162267052407288
"X9926.4","Protein S100-P","S100P","P25815","S100P",332,0.00704283318704391,0.00940114841904487,0.454317798111712,0.542632838011239,297,-0.0165531053619179,0.0145954170936438,0.257673282847193,0.387636512600831,629,1e-04,0.0079,0.977237220955811,0.979058301265069
"X9199.6","Ubiquitin-conjugating enzyme E2 G2","UB2G2","P60604","UBE2G2",321,-0.00773363051638801,0.0103413793165434,0.455127473968647,0.543448990988104,297,0.0112704757070928,0.0154673757497113,0.466794952334961,0.602226661019617,618,-0.0019,0.0086,0.831763771102671,0.860162534145849
"X13510.7","Sarcoplasmic/endoplasmic reticulum calcium ATPase 3","AT2A3","Q93084","ATP2A3",327,-0.004225100949344,0.0056522805151548,0.455315409069134,0.543522501916832,297,-0.0109316250308742,0.0104741266495704,0.29750020264559,0.429522783342962,624,-0.0057,0.005,0.251188643150958,0.320107364205117
"X12731.12","Pleckstrin homology domain-containing family A member 7","PKHA7","Q6IQ23","PLEKHA7",332,0.0157899000915134,0.0211352470988816,0.455557011582919,0.543660018539993,297,0.00616400313071905,0.0121629486485626,0.612689279846017,0.726544414838081,629,0.0086,0.0105,0.416869383470335,0.485106931359825
"X9543.131","Conserved oligomeric Golgi complex subunit 8","COG8","Q96MW5","COG8",327,-0.00569160142849136,0.00762250771194384,0.45580974738212,0.543810741606241,297,-0.0142381623077814,0.0153437648892045,0.354205379706207,0.489991859005612,624,-0.0074,0.0068,0.281838293126445,0.351154837409282
"X3867.49","Seizure 6-like protein 2","SE6L2","Q6UXD5","SEZ6L2",332,-0.0115082476503295,0.0154356480843431,0.456477036490765,0.544377622825399,297,-0.0141732633997582,0.0321560246652869,0.659710096894682,0.761108671336917,629,-0.012,0.0139,0.389045144994281,0.458810849635427
"X5109.24","Neuronal cell adhesion molecule","Nr-CAM","Q92823","NRCAM",321,-0.00860321611121342,0.0115418325316985,0.45659816940316,0.544377622825399,297,-0.0288789870187907,0.0202454029457519,0.15481141881657,0.266871307547121,618,-0.0136,0.01,0.173780082874938,0.232048474525025
"X9583.17","RING finger protein 24","RNF24","Q9Y225","RNF24",332,0.00913415024112388,0.0122564557332143,0.45666460431389,0.544377622825399,297,0.0498238000600102,0.014868735812443,0.000911843177825617,0.0043143130050799,629,0.0256,0.0095,0.00676082975391982,0.0132475301920771
"X17396.23","Alcohol dehydrogenase 1A","ADH1A","P07327","ADH1A",299,-0.0180820845735794,0.0242776529163901,0.456997758345625,0.544623817856618,297,0.0506411797652303,0.0429274712300583,0.239086386267879,0.367922058949447,596,-0.0014,0.0211,0.954992586021436,0.960800728065075
"X10833.64","Hedgehog-interacting protein","HHIP","Q96QV1","HHIP",325,0.012277566793317,0.016492737589696,0.457177588608439,0.544687204599694,297,-0.0201460521790764,0.0124024387460295,0.105381154338876,0.200360908195388,622,-0.0084,0.0099,0.398107170553497,0.467830311625845
"X12768.3","Protein phosphatase 1 regulatory subunit 3B","PPR3B","Q86XI6","PPP1R3B",313,-0.0129984816712333,0.0174712751863215,0.457460032257978,0.544872777275426,297,-0.0394502415232845,0.0344560262368187,0.25317289838545,0.383549361027059,610,-0.0184,0.0156,0.239883291901949,0.307614203479512
"X17156.72","Serine/threonine-protein kinase DCLK1","DCAK1","O15075","DCLK1",315,0.0182685872988296,0.0246053859693887,0.45838018887993,0.545817605861733,297,-0.118591849393493,0.0257875869227788,6.34606725055496e-06,6.36233921786408e-05,612,-0.047,0.0178,0.00831763771102671,0.0159279429185779
"X5085.18","Interleukin-20 receptor subunit alpha","IL-20 Ra","Q9UHF4","IL20RA",332,0.0046795256989451,0.00630729737936203,0.458676799057036,0.54601962710886,297,-0.0110526735445874,0.0100509050562284,0.272385053570159,0.402863863619413,629,2e-04,0.0053,0.954992586021436,0.960800728065075
"X12583.77","Serine/threonine-protein kinase A-Raf","ARAF","P10398","ARAF",332,-0.0137825324539436,0.0186340652485404,0.460057967137078,0.547512262494901,297,-0.047450331212775,0.0314092037728701,0.131946367170674,0.236458885500445,629,-0.0225,0.016,0.158489319246111,0.214090000652489
"X9059.14","Rap guanine nucleotide exchange factor 5","RPGF5","Q92565","RAPGEF5",328,0.00641724058864799,0.00868570321335609,0.460558135387631,0.547812131329966,297,0.0540345094151596,0.0128860290255994,3.65326342459264e-05,0.000285685199803144,625,0.0213,0.0072,0.00309029543251359,0.00661261724141341
"X12678.66","U1 small nuclear ribonucleoprotein A","SNRPA","P09012","SNRPA",332,0.0170728301234877,0.0231086790224172,0.46056467493354,0.547812131329966,297,0.0654323288480374,0.0205476545403881,0.00160781842067697,0.00694299902342535,629,0.0441,0.0154,0.00407380277804113,0.00844813199052791
"X17821.20","Glycylpeptide N-tetradecanoyltransferase 2","NMT2","O60551","NMT2",332,-0.0198495055444887,0.0269291853182987,0.461599876097132,0.548891641441461,297,-0.0532570448887799,0.0254197891619901,0.0370262190235487,0.0883248852025973,629,-0.0375,0.0185,0.0426579518801593,0.0679022394657901
"X19273.3","Glutathione reductase, mitochondrial","Glutathione reductase","P00390","GSR",325,0.00894066390456882,0.0121504720810885,0.462384360714589,0.549672508411677,297,0.02795185289478,0.0131925473340514,0.0349577968863657,0.084999366725947,622,0.0177,0.0089,0.0478630092322638,0.0752958312757742
"X15432.1","Otoraplin","Otoraplin","Q9NRC9","OTOR",322,-0.00957128140643524,0.0130237744821718,0.462949065343089,0.550191746349993,297,-0.0532217929258186,0.0226126295584584,0.0192560949876814,0.0538494567893483,619,-0.0204,0.0113,0.0707945784384138,0.105614804670003
"X7199.3","Synapsin-3","SYN3","O14994","SYN3",328,0.00487048258715448,0.00663197765095471,0.463251699627097,0.55039932599341,297,0.0156381353772255,0.00633035306755627,0.0140716684401144,0.0418839072393993,625,0.0105,0.0046,0.0218776162394955,0.0377288000986649
"X11347.9","Transaldolase","Transaldolase","P37837","TALDO1",332,0.0118106778388171,0.0162582392656453,0.468096849287069,0.556002360890274,297,-0.00946294871980854,0.0181651509768081,0.602804934659619,0.717990590964005,629,0.0023,0.0121,0.851138038202376,0.87619547685697
"X9728.4","E3 ubiquitin-protein ligase CCNB1IP1","CIP1","Q9NPC3","CCNB1IP1",324,0.00682063720965786,0.00939206364682427,0.468250998648279,0.556031900934911,297,0.0548103131423944,0.0295945085363933,0.0650322813499898,0.138261909088634,621,0.0112,0.009,0.208929613085404,0.271728535192114
"X2620.4","Interleukin-6 receptor subunit beta","gp130, soluble","P40189","IL6ST",325,-0.0100050428070374,0.0138014567420049,0.469036930032005,0.556688820074837,297,-0.0398677324161519,0.0135904351875323,0.00361807817171634,0.0136723520182415,622,-0.0252,0.0097,0.00933254300796992,0.0176669311079571
"X4129.72","Complement factor B","Factor B","P00751","CFB",318,-0.00661942065581533,0.00913144474230019,0.469063074622462,0.556688820074837,297,0.0290282109914448,0.012071218180874,0.0168083071087643,0.0480643134945231,615,0.0064,0.0073,0.380189396320561,0.450590959926904
