"SomaSeqid","TargetFullName","Target","UniProt","EntrezGeneSymbol","n_dis","beta_dis","se_dis","p_dis","padj_dis","n_rep","beta_rep","se_rep","p_rep","padj_rep","n_meta","beta_meta","se_meta","p_meta","padj_meta"
"X11672.17","Kinesin-like protein KIF16B","KI16B","Q96L93","KIF16B",482,0.0106646755118959,0.0180254030455029,0.55437146140043,0.596386106924275,373,0.0715184494065434,0.0165451284007553,1.98847132786498e-05,0.000115573178123612,855,0.0437,0.0122,0.000338844156139202,0.000652942972918777
"X5104.57","Natural cytotoxicity triggering receptor 1","NKp46","O76036","NCR1",479,-0.0109004379697141,0.0185623374208569,0.557330273599733,0.599419231495987,373,-0.0844058455366103,0.0209103023766217,6.60450962759057e-05,0.00033736337183215,852,-0.0433,0.0139,0.00181970085860998,0.00319320007869504
"X9173.21","Phosphoglucomutase-1","PGM1","P36871","PGM1",477,-0.009767729067842,0.0167751006458202,0.560663376758723,0.602853295859817,373,0.0336910654955179,0.0151619316381782,0.0268868791430781,0.0659295708063734,850,0.0142,0.0112,0.208929613085404,0.252204958147719
"X4397.26","Interferon lambda-2","IFN-lambda 2","Q8IZJ0","IFNL2",482,-0.0177773721689247,0.0307795417416839,0.56383033638312,0.606107042435341,373,0.063729649219303,0.0147013670808777,1.88545529846949e-05,0.000110934928026228,855,0.0486,0.0133,0.000251188643150958,0.000491968285151307
"X9377.25","Kit ligand","SCF","P21583","KITLG",475,-0.0169501490706989,0.0294030679313163,0.564573944028567,0.606754755938747,373,-0.0298335334308092,0.025309074407941,0.239254138238513,0.379436596078114,848,-0.0244,0.0192,0.204173794466953,0.247088207654014
"X6984.6","Immunoglobulin superfamily member 8","IGSF8","Q969P0","IGSF8",477,-0.0121887433433546,0.0212551459172649,0.566617909227708,0.608799307416531,373,-0.0678151118032067,0.0117058967080872,1.48619810453978e-08,1.59404938843531e-07,850,-0.0549,0.0103,8.70963589956081e-08,2.76867287538884e-07
"X14204.55","Forkhead box protein J2","FOXJ2","Q9P0K8","FOXJ2",456,0.0185588990748878,0.032748764613972,0.571200764512764,0.613570051990359,373,0.0232768130010594,0.0329225142997206,0.480003909058966,0.619039524096735,829,0.0209,0.0232,0.371535229097173,0.422632377769622
"X17156.72","Serine/threonine-protein kinase DCLK1","DCAK1","O15075","DCLK1",465,-0.0229194108494395,0.0405310004764982,0.572028281793305,0.614305528088141,373,-0.197516327917487,0.0288940249139214,3.41073246722087e-11,6.08695449855476e-10,838,-0.1387,0.0235,3.71535229097173e-09,1.40914728425656e-08
"X9038.12","Protein JTB","JTB","O76095","JTB",469,0.012510466149675,0.0221599512437955,0.572654850326958,0.614824890478344,373,-0.0162635323882774,0.0170527049984814,0.340852336612153,0.486903398884281,842,-0.0056,0.0135,0.676082975391982,0.716567983529057
"X13494.6","Ceramide synthase 5","CERS5","Q8N5B7","CERS5",482,-0.0103967080295588,0.0184407573768685,0.573166202643721,0.615220323825965,373,0.0142929608620488,0.0126414945177165,0.258945594632616,0.400764664452998,855,0.0064,0.0104,0.537031796370253,0.586088240595904
"X5128.53","SLAM family member 6","SLAF6","Q96DU3","SLAMF6",477,-0.0120108973182617,0.0213448027389124,0.573904727934029,0.615859340031003,373,0.0256019243524733,0.0138704396075346,0.0657278678141316,0.13830506823316,850,0.0144,0.0116,0.213796208950223,0.257573527925745
"X11601.26","ATP-dependent RNA helicase DHX8","DHX8","Q14562","DHX8",482,0.0149502769239575,0.0266409501270449,0.574944627606645,0.616821362767817,373,0.0387372846447978,0.0153816058655553,0.0122129460375162,0.0339327396042359,855,0.0328,0.0133,0.0138038426460288,0.0209566986306283
"X12695.62","Kelch-like protein 12","KLH12","Q53G59","KLHL12",480,0.00906811924151403,0.0162107328851059,0.576163294394687,0.617974645683678,373,-0.0218638672133137,0.0125659290051151,0.0827091732706717,0.166463338435732,853,-0.0103,0.0099,0.301995172040202,0.350859328726339
"X11101.18","Toll-like receptor 4","TLR4","O00206","TLR4",465,0.0135187244200124,0.0242175265305784,0.576969477625655,0.618685046937906,373,-0.0115864916849279,0.0267809612918811,0.665531079204399,0.773741887996368,838,0.0022,0.018,0.891250938133746,0.905354342209079
"X9312.8","Zinc-alpha-2-glycoprotein","AZGP1","P25311","AZGP1",480,0.0109000965904881,0.0197185289461803,0.580674931315545,0.622503210266241,373,-0.154617488855977,0.0163314617583244,3.57949822696637e-19,1.95173634905881e-17,853,-0.0873,0.0126,3.98107170553497e-12,2.12967529919228e-11
"X10496.11","Calcium-activated chloride channel regulator 1","CaCC","A8K7I4","CLCA1",472,-0.0118931551578277,0.0216150524023754,0.582431720005522,0.624230956327872,373,0.000185732811775621,0.0222423969910803,0.993341962980153,0.994729635105387,845,-0.006,0.0155,0.691830970918937,0.731276727923899
"X12644.63","Adenylosuccinate synthetase isozyme 2","PURA2","P30520","ADSS2",482,0.0165413907573652,0.0301158892336393,0.583089317255782,0.624780058175665,373,0.069624699609231,0.0164540396487344,2.9364611349891e-05,0.000163597400797774,855,0.0574,0.0144,6.91830970918936e-05,0.000147964445843975
"X12803.9","Zinc finger protein 329","ZN329","Q86UD4","ZNF329",481,0.0149780557035601,0.0273653046838939,0.584407281847401,0.626036293705024,373,0.0599146505337951,0.0140341192270417,2.50079572945538e-05,0.000141153837695375,854,0.0506,0.0125,5.12861383991365e-05,0.000111743506208048
"X3797.1","Cadherin-2","Cadherin-2","P19022","CDH2",478,0.0109376058309733,0.0199912388763614,0.584558227023687,0.626042065345836,373,0.0248223436040505,0.0163098939733485,0.128890407006821,0.235696275738239,851,0.0193,0.0126,0.125892541179417,0.159394706980474
"X3336.50","Tissue factor pathway inhibitor","TFPI","P10646","TFPI",468,-0.0154670034447098,0.0284082507255097,0.5863948017456,0.627852636870258,373,-0.0890726474448287,0.0178305188272532,9.09560666204587e-07,7.15177408655563e-06,841,-0.0683,0.0151,6.16595001861482e-06,1.52851590951368e-05
"X8484.24","Leptin","Leptin","P41159","LEP",482,-0.0483191800321764,0.0888057264338414,0.586630798024082,0.627933553990842,373,0.169914707001318,0.0558757016724967,0.00252784141070571,0.00871872165793525,855,0.108,0.0473,0.0223872113856834,0.0327954346627467
"X5822.22","Glial cell line-derived neurotrophic factor","GDNF","P39905","GDNF",482,-0.0133277438759112,0.0245036519801564,0.586762370027713,0.627933553990842,373,0.0579810501405001,0.0120593829676507,2.22842984200499e-06,1.6135482744888e-05,855,0.0441,0.0108,4.67735141287198e-05,0.000102586886418982
"X9898.161","AT-rich interactive domain-containing protein 1A","ARI1A","O14497","ARID1A",476,-0.00936612198137181,0.0174056210447597,0.59075978973101,0.632054192943551,373,0.00696606607982187,0.0179999774838613,0.698977443147604,0.797429509697662,849,-0.0015,0.0125,0.91201083935591,0.922737854638854
"X6366.38","Thioredoxin domain-containing protein 15","TXD15","Q96J42","TXNDC15",473,-0.0231673472351677,0.0431208985172248,0.591343837286454,0.63252172200175,373,0.0481837863808674,0.0217219559411938,0.0271522991934418,0.066278115114071,846,0.0337,0.0194,0.0812830516164099,0.10720588929843
"X16785.45","Defensin-5","HD-5","Q01523","DEFA5",473,-0.0300325018726794,0.0560055653666046,0.592050385626725,0.633120017051354,373,-0.167647258062637,0.0329735505183787,5.8944619266029e-07,4.78341146156964e-06,846,-0.1322,0.0284,3.23593656929628e-06,8.32402104338714e-06
"X17817.22","DNA damage-inducible transcript 4 protein","DDIT4","Q9NX09","DDIT4",480,-0.00715407006937565,0.0133711531576452,0.592877958029057,0.633847401810334,373,0.0185366509636829,0.0100094660438474,0.0648413780240237,0.136908574806738,853,0.0093,0.008,0.245470891568503,0.291891154170896
"X7865.126","HRAS-like suppressor 3","HRSL3","P53816","PLAAT3",481,-0.011882021027175,0.0224737768142696,0.59725950924633,0.638373049022979,373,0.0282288081133051,0.020458923218821,0.168494495294461,0.288838112499592,854,0.0101,0.0151,0.501187233627272,0.551446992026323
"X3077.66","Coagulation factor Xa","Coagulation Factor Xa","P00742","F10",471,0.00950047197526106,0.0179825994164715,0.597536251539996,0.63851016593131,373,0.0316245557825872,0.0156717042980034,0.0443247666016634,0.0999689675688276,844,0.0221,0.0118,0.0616595001861482,0.0835004755354608
"X13532.25","Nuclear envelope phosphatase-regulatory subunit 1","NEPR1","Q8N9A8","CNEP1R1",478,0.0109144656151697,0.0207895499620159,0.599834474916857,0.640806775116096,373,-0.00186419001780979,0.0216114106171356,0.93130715365276,0.954567712089252,851,0.0048,0.015,0.758577575029184,0.790368737936172
"X12580.7","Proteasome subunit beta type-5","PSB5","P28074","PSMB5",480,-0.00803223123831356,0.0153785500732588,0.601707944035912,0.642648588849878,373,0.0565727375785094,0.0195254562998089,0.00398863944240538,0.0130061700089352,853,0.0167,0.0121,0.165958690743756,0.204523876472463
"X6997.32","Ras-related protein Rab-26","RAB26","Q9ULW5","RAB26",478,0.0158913319070891,0.0305059083000497,0.602665506951128,0.643511505808541,373,0.0995222063978319,0.0239478502798516,4.03758201685971e-05,0.000215990550429274,851,0.0676,0.0188,0.000331131121482591,0.000639225742143907
"X5867.60","Arginase-1","ARGI1","P05089","ARG1",468,-0.0210647260738141,0.0406266183028075,0.604363974113234,0.645150278983553,373,-0.0136314476008144,0.0304728837341958,0.654900409420757,0.764168925913911,841,-0.0163,0.0244,0.501187233627272,0.551446992026323
"X9728.4","E3 ubiquitin-protein ligase CCNB1IP1","CIP1","Q9NPC3","CCNB1IP1",473,0.00982018307506504,0.0189470468410671,0.604500261405189,0.645150278983553,373,0.0348452713747828,0.0267188859242559,0.193001863334495,0.320626115952747,846,0.0182,0.0155,0.239883291901949,0.285958436383116
"X10693.43","Killer cell lectin-like receptor subfamily G member 2","KLRG2","A4D1S0","KLRG2",448,-0.0188387706840888,0.0368677649780402,0.609622179592017,0.65034141566324,373,0.0380460598785295,0.0400732564212684,0.343035507466393,0.489514173063356,821,0.0072,0.0271,0.794328234724281,0.821646401526968
"X12403.30","Ras-related protein Rab-39B","RB39B","Q96DA2","RAB39B",481,0.0114952890988108,0.0225004064311723,0.60966672586705,0.65034141566324,373,0.0401493529438317,0.0167650849650715,0.0171293494598858,0.0452261092860459,854,0.0299,0.0134,0.0263026799189538,0.0381415463018949
"X8367.142","V-set and immunoglobulin domain-containing protein 1","VSIG1","Q86XK7","VSIG1",482,-0.00781222599296141,0.0154838454507261,0.614118116190487,0.654927353765258,373,-0.00733880089016525,0.0152532406028288,0.630710398146743,0.743812838615065,855,-0.0076,0.0109,0.489778819368446,0.540692685344889
"X8008.28","Activator of apoptosis harakiri","HRK","O00198","HRK",481,-0.00940094469184035,0.0189185447491837,0.619480496576452,0.660482304356797,373,0.0344754245266526,0.0103969966611248,0.00100463454774775,0.00386833768116658,854,0.0243,0.0091,0.00758577575029184,0.012092817458119
"X15444.45","Serpin B4","SCCA2","P48594","SERPINB4",471,-0.0123966921723009,0.0249726861864467,0.619842780949101,0.660704783361111,373,-0.0150297128018273,0.0276713626390718,0.587355954025893,0.709518104005518,844,-0.0136,0.0185,0.467735141287198,0.518486815122742
"X6107.3","Chymotrypsin-like elastase family member 1","ELA1","Q9UNI1","CELA1",479,-0.0244470613176423,0.0495236255214473,0.62178940049748,0.662615513265526,373,-0.154246604833296,0.0240507454919506,4.38630311766993e-10,6.2262342274252e-09,852,-0.1295,0.0216,2.18776162394955e-09,8.52315465997013e-09
"X9759.13","Indoleamine 2,3-dioxygenase 1","INDO","P14902","IDO1",474,-0.0148586090094559,0.0301977692748983,0.622922471043668,0.663658545444344,373,0.0791177740023324,0.0261217027811442,0.00262892817968745,0.00904561608066858,847,0.0389,0.0198,0.0489778819368446,0.067669087764333
"X11260.47","SUN domain-containing protein 5","SPA4L","Q8TC36","SUN5",475,-0.00904822265186023,0.0184207819367557,0.623520259023451,0.664130914824136,373,-0.0295238540922513,0.0147166241816531,0.0455728885429408,0.102311955462008,848,-0.0215,0.0115,0.0602559586074358,0.081805832692734
"X11117.2","Spermatogenesis-associated protein 20","SPT20","Q8TB22","SPATA20",473,0.01056420261003,0.0218226436162805,0.628549313629154,0.669321762297349,373,-0.0111715868964493,0.0200928086387766,0.578550161358655,0.703041000952661,846,-0.0012,0.0148,0.933254300796991,0.941573246007004
"X19215.7","Protein NDRG1","NDRG1","Q92597","NDRG1",471,-0.0099194375414397,0.0205584555947935,0.629681413063097,0.670361326134748,373,-0.0197964410493939,0.0234301607437997,0.398710030610567,0.544051980220828,844,-0.0142,0.0155,0.354813389233575,0.405649225702714
"X11377.19","Alcohol dehydrogenase class 4 mu/sigma chain","ADH7","P40394","ADH7",465,-0.0160381353247834,0.0332710714636272,0.630007182339159,0.670507857069433,373,-0.0628700387737726,0.0266910331966125,0.0190246355289136,0.0493813864875422,838,-0.0445,0.0208,0.0323593656929628,0.0461770510436075
"X13439.6","IQ domain-containing protein F3","IQCF3","P0C7M6","IQCF3",479,-0.00772889718584411,0.0160397013988107,0.630130843588618,0.670507857069433,373,0.00881064434506595,0.0103459323216317,0.394988878472478,0.540861880391636,852,0.004,0.0087,0.645654229034656,0.688388408298972
"X12716.3","Zinc finger protein 175","ZN175","Q9Y473","ZNF175",482,-0.00908944762481898,0.0189367235186473,0.631457439261822,0.671753263978505,373,0.0635651658646647,0.0135642954747989,3.92785860606668e-06,2.69867729467936e-05,855,0.0389,0.011,0.000416869383470336,0.000792641564237804
"X8933.84","Myocyte-specific enhancer factor 2C","MEF2C","Q06413","MEF2C",481,-0.00719669726820932,0.0150421981080732,0.632564367496315,0.672764427448479,373,0.0131456407232076,0.00849409183357778,0.122575266147989,0.226264471975322,854,0.0082,0.0074,0.263026799189538,0.310279282313276
"X8235.48","Secretogranin-1","SCG1","P05060","CHGB",453,0.0156816378738554,0.0328755171477492,0.63359805539279,0.673697215387983,373,-0.172226950543673,0.0297715249404705,1.55491974603027e-08,1.651286377204e-07,826,-0.0876,0.0221,7.24435960074991e-05,0.0001544768995678
"X6580.29","Pregnancy zone protein","Pregnancy zone protein","P20742","PZP",479,0.0607707435428145,0.127725956718968,0.634446422519723,0.674432541586092,373,-0.125510549194774,0.0725283135046738,0.0843808214934306,0.168879438456605,852,-0.0801,0.0631,0.204173794466953,0.247088207654014
"X9077.10","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB","MA1A2","O60476","MAN1A2",464,-0.00867478680940949,0.0183319014595059,0.636293841370399,0.676229259138643,373,-0.00654607675845602,0.0121733344149192,0.591083166662611,0.712913264109896,837,-0.0072,0.0101,0.478630092322638,0.529744731621119
"X5463.22","Growth arrest-specific protein 1","GAS1","P54826","GAS1",475,0.0223121423602083,0.0473352869938917,0.637602963857939,0.67745314909906,373,-0.145359463223604,0.0234233230188109,1.47095355851154e-09,1.91714280459337e-08,848,-0.1124,0.021,8.70963589956081e-08,2.76867287538884e-07
"X10040.63","Tumor protein 63","P73L","Q9H3D4","TP63",473,0.00955017339974372,0.0204007579370876,0.639914041542387,0.679740748993284,373,-0.0070232550695552,0.0227310120466526,0.757517855531156,0.837769168588198,846,0.0022,0.0152,0.891250938133746,0.905354342209079
"X9850.38","Eukaryotic translation initiation factor 1A, X-chromosomal","IF1AX","P47813","EIF1AX",482,-0.00790994159955516,0.0169115018001413,0.640197657737256,0.679874105167392,373,0.0175235036305686,0.0109575132779718,0.110631640501969,0.208421675777034,855,0.01,0.0092,0.275422870333817,0.323129777770252
"X12817.1","GTP-binding protein GEM","GEM","P55040","GEM",474,-0.0120541703805441,0.0259081414044832,0.641960398334767,0.681577801342343,373,0.026370908325969,0.0149051539444953,0.077683001501099,0.158348146661719,847,0.0168,0.0129,0.194984459975805,0.236833708657423
"X5602.62","Inactive ribonuclease-like protein 10","RNS10","Q5GAN6","RNASE10",481,0.00893697203011831,0.0193125430980256,0.643754761951036,0.683064789778971,373,0.0630449806485736,0.0113739685113301,5.69196474345398e-08,5.46454025928472e-07,854,0.0491,0.0098,5.37031796370253e-07,1.5367756195532e-06
"X5494.52","Small nuclear ribonucleoprotein F","RUXF","P62306","SNRPF",479,0.00715191124327093,0.0154562671673736,0.64378119866453,0.683064789778971,373,0.0207780639171225,0.0120133664703565,0.0845463618967812,0.169132047682817,852,0.0156,0.0095,0.1,0.129353383458647
"X17138.8","Glutathione S-transferase A1","GST A1-1","P08263","GSTA1",469,0.0152938791840735,0.0330573182489149,0.643837400084619,0.683064789778971,373,0.0383907667212276,0.0333091003100075,0.249840829362799,0.390812896227997,842,0.0268,0.0235,0.257039578276886,0.304134037460492
"X10024.44","4-hydroxy-2-oxoglutarate aldolase, mitochondrial","HOGA1","Q86XE5","HOGA1",471,0.00932069594810349,0.0203179881408151,0.646637246378114,0.685866041102902,373,0.0201802647529616,0.0209788076962865,0.336715238316115,0.482467216311561,844,0.0146,0.0146,0.316227766016838,0.365912193069255
"X14008.22","mRNA-decapping enzyme 1A","DCP1A","Q9NPI6","DCP1A",470,-0.00836787693840089,0.0182570584868977,0.646928075538481,0.686005338483976,373,-0.127765785037046,0.0205173080163939,1.29983442045417e-09,1.70965989063406e-08,843,-0.0611,0.0136,7.41310241300918e-06,1.82401335688515e-05
"X18873.8","Carcinoembryonic antigen-related cell adhesion molecule 8","CEAM8","P31997","CEACAM8",470,-0.0195465226368711,0.0426989074743703,0.647330683073674,0.686263068252372,373,-0.149197433839027,0.0279691262771711,1.68097206987211e-07,1.50622101510832e-06,843,-0.1103,0.0234,2.45470891568503e-06,6.39860790688564e-06
"X3208.2","Matrilin-3","MATN3","O15232","MATN3",482,0.0155175500220596,0.0340042302036819,0.648355043629772,0.687179655655902,373,-0.0056959961421131,0.0255684598154938,0.823835090891097,0.886493551644385,855,0.002,0.0204,0.933254300796991,0.941573246007004
"X2875.15","TATA-box-binding protein","TBP","P20226","TBP",478,-0.0173659383878097,0.0382327808923754,0.649884897517166,0.68863142257239,373,0.0234017696311875,0.0136234760909888,0.0866851564121787,0.171891589547617,851,0.0188,0.0128,0.141253754462275,0.177123148088119
"X17682.1","Membrane cofactor protein","CD46","P15529","CD46",467,0.0115114399217097,0.0255060616780802,0.651972713580765,0.690539695682955,373,-0.150190003454325,0.0165454503352293,6.9295535336978e-18,3.3868192895948e-16,840,-0.1023,0.0139,1.69824365246175e-13,1.03752073142585e-12
"X9609.25","Zinc finger protein 275","ZN275","Q9NSD4","ZNF275",474,-0.00858034674036719,0.0190137876729269,0.652006906340033,0.690539695682955,373,0.0445233643130979,0.0133844540284094,0.000968288720976119,0.0037485236623927,847,0.0269,0.0109,0.0138038426460288,0.0209566986306283
"X17396.23","Alcohol dehydrogenase 1A","ADH1A","P07327","ADH1A",446,-0.0189589930347687,0.0420751449116592,0.652504039333891,0.690896079068209,373,0.133935996400807,0.0463206488889078,0.00406241099982619,0.0132066740062377,819,0.0502,0.0311,0.107151930523761,0.137858346749236
"X11187.11","C-type lectin domain family 12 member A","CL12A","Q5QGZ9","CLEC12A",482,0.032955940295091,0.0734864881503791,0.654026057828761,0.692337207659734,373,0.0518768181055883,0.0431460040562438,0.230001157808366,0.367882104772697,855,0.047,0.0372,0.204173794466953,0.247088207654014
"X9830.109","Guanine nucleotide exchange factor VAV3","VAV3","Q9UKW4","VAV3",482,0.0106012832573883,0.0236728502823663,0.654486172631839,0.6926537963803,373,-0.0209940867498377,0.013559730864099,0.122419839626659,0.22616111372477,855,-0.0132,0.0118,0.263026799189538,0.310279282313276
"X12585.39","DNA excision repair protein ERCC-1","ERCC1","P07992","ERCC1",475,0.00711462991495318,0.0159044085302536,0.654840978341969,0.692858806358871,373,-0.027516245389473,0.0237247898325956,0.246880202029001,0.388184590604588,848,-0.0036,0.0132,0.776247116628692,0.806045110724289
"X7127.3","Apolipoprotein A-II","Apo A-II","P02652","APOA2",475,-0.0141019383427177,0.0316747214574181,0.656375263074507,0.694311364112999,373,0.0114629288556573,0.0212632958462353,0.590148426469674,0.712185292437168,848,0.0035,0.0177,0.851138038202376,0.870569489252894
"X12990.39","Mitogen-activated protein kinase kinase kinase 3","MAP3K3","Q99759","MAP3K3",476,-0.00742498748112424,0.0167335569131576,0.657453012514488,0.695280404923731,373,0.00921205682451329,0.0181865858232298,0.612788586818313,0.729477916386815,849,2e-04,0.0123,0.977237220955811,0.979971388979002
"X6577.64","Laminin subunit alpha-4","LAMA4","Q16363","LAMA4",478,-0.00685721163963684,0.0155820598146398,0.660089768195666,0.697897269668033,373,0.0360239240527118,0.0124382094840477,0.00400299019442843,0.0130387945740895,851,0.0193,0.0097,0.0467735141287198,0.064852638384147
"X13449.25","Splicing factor 3B subunit 4","SF3B4","Q15427","SF3B4",480,0.00616263773697836,0.0140109895483659,0.66025376098693,0.697899097076625,373,0.0124136507908083,0.0178354468318202,0.486863044003536,0.624514748660665,853,0.0085,0.011,0.436515832240166,0.488157720869723
"X9580.5","Laminin subunit gamma-2","Laminin gamma-2","Q13753","LAMC2",479,0.0215280999656569,0.0491149095056338,0.661356234969658,0.698892669927395,373,-0.00142402573952673,0.022108901927275,0.948679146802034,0.967346849311415,852,0.0024,0.0202,0.91201083935591,0.922737854638854
"X13926.1","RecQ-mediated genome instability protein 1","RMI1","Q9H9A7","RMI1",482,-0.00750886454189584,0.0171559912605394,0.661818049286928,0.699208899529127,373,0.0291766332994163,0.0155063593382811,0.0606827523501671,0.129334250672978,855,0.0127,0.0115,0.269153480392692,0.316551577568763
"X13027.20","Chromobox protein homolog 7","CBX7","O95931","CBX7",482,0.0119688636703889,0.0273720117054654,0.662118933709134,0.699354993586195,373,0.0450455377904104,0.0112057293634933,7.0692206778792e-05,0.000358546204428755,855,0.0403,0.0104,0.000102329299228075,0.000212412314662139
"X12457.10","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase","MTND","Q9BV57","ADI1",475,0.0100503381872188,0.0230971146642468,0.663667976264316,0.700819043926546,373,-0.0672831899161406,0.0229936914557357,0.00364532719529651,0.012051154701745,848,-0.0288,0.0163,0.0776247116628692,0.102949085680543
"X12503.5","Ovarian cancer G-protein coupled receptor 1","SPR1","Q15743","GPR68",467,-0.0100211259822577,0.0231548030179151,0.66537369828919,0.702301965736169,373,0.0140306985993347,0.0127903273142241,0.273370568127438,0.416643094796637,840,0.0084,0.0112,0.457088189614875,0.507207508651594
"X2994.71","Interleukin-1 receptor-like 2","IL-1Rrp2","Q9HB29","IL1RL2",481,0.00682476797482323,0.0157708717782656,0.665398863142267,0.702301965736169,373,0.0037991153825334,0.00989504994902453,0.701244517948493,0.799589785709562,854,0.0047,0.0084,0.575439937337157,0.62388887584752
"X10047.12","Neutrophil cytosol factor 2","NCF-2","P19878","NCF2",474,-0.0077118336321222,0.0180225127199929,0.668923300055303,0.705848653959239,373,-0.0395291672837067,0.0260833136801871,0.130507539228942,0.237643067833903,847,-0.018,0.0148,0.223872113856834,0.268434335572412
"X4931.59","Tissue Factor","TF","P13726","F3",461,0.0120198142159971,0.0281765974771856,0.669883483655081,0.706688462889503,373,-0.0635126705208181,0.0204744919647538,0.00207073706520694,0.00736052902269012,834,-0.0374,0.0166,0.0239883291901949,0.0349386399752889
"X17766.5","Neutrophil cytosol factor 1","NCF-1","P14598","NCF1",473,0.0284781202306133,0.0669079275532678,0.670575028576826,0.707244531120385,373,-0.070335841660249,0.0268049152432901,0.00905340369358698,0.0264170212253172,846,-0.0567,0.0249,0.0229086765276777,0.0334908965824412
"X4429.51","Carbohydrate sulfotransferase 6","CHST6","Q9GZX3","CHST6",482,-0.0125828608225591,0.0296613974219162,0.67160186551295,0.708153867019171,373,0.0673934867403449,0.0140709546420682,2.42974206697276e-06,1.74754525586118e-05,855,0.0527,0.0127,3.38844156139203e-05,7.59046206018079e-05
"X7233.73","P2X purinoceptor 6","P2RX6","O15547","P2RX6",480,-0.00712292007958243,0.0169187728525444,0.673943316139896,0.710448579097474,373,0.0312218660292234,0.0114967768332092,0.00692619620369692,0.0209490646076656,853,0.0191,0.0095,0.0446683592150963,0.0621340921682177
"X16916.19","SLIT and NTRK-like protein 6","SLIK6","Q9H5Y7","SLITRK6",474,-0.0107386883826558,0.025654041154534,0.675705668295348,0.712131849874612,373,-0.032815960766647,0.0173006055124561,0.0586379393636346,0.125786422545133,847,-0.0259,0.0143,0.0707945784384138,0.0946495125469747
"X11279.42","Gamma-aminobutyric acid type B receptor subunit 1","GABR1","Q9UBS5","GABBR1",477,-0.00951494510061194,0.0227776909277934,0.676336703617608,0.712622283747999,373,0.044144896948524,0.0142551566216694,0.00210695022216273,0.00747689183623919,850,0.029,0.0121,0.0162181009735893,0.0243724850759635
"X3004.67","Programmed cell death 1 ligand 2","PD-L2","Q9BQ51","PDCD1LG2",482,-0.00872542663598538,0.0209092887321818,0.67665021916686,0.712778004564454,373,-0.0529017671738294,0.0160877321261612,0.00110523942972842,0.00421421523693434,855,-0.0365,0.0128,0.00426579518801593,0.0070647613029097
"X2763.66","Fibroblast growth factor 20","FGF-20","Q9NP95","FGF20",482,-0.0090162940468264,0.0216395148698293,0.677118221047541,0.713096343958245,373,0.0159024442319162,0.0123637406243698,0.199178438047642,0.329052652640382,855,0.0098,0.0107,0.363078054770101,0.414217165402177
"X5583.62","Tyrosine-protein kinase RYK","RYK","P34925","RYK",479,-0.00709710261012507,0.0170465961138012,0.67735581428913,0.713171935681162,373,0.0168223319334318,0.0169900779801536,0.322764471825875,0.469148358676272,852,0.0049,0.012,0.676082975391982,0.716567983529057
"X13427.66","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IC","MA1C1","Q9NR34","MAN1C1",472,-0.00887569126911155,0.0215450576630291,0.680561001900714,0.716371235725641,373,-0.0192867371874107,0.0125321363925029,0.124670312717829,0.229050412216738,845,-0.0167,0.0108,0.123026877081238,0.156180223827156
"X4703.87","Lymphotoxin-alpha","TNF-b","P01374","LTA",482,0.00831935027921966,0.0204689356112622,0.684605909573486,0.720452658937011,373,0.0403267732997701,0.0138900024824772,0.00391579580321752,0.0127977490498773,855,0.0302,0.0115,0.00851138038202377,0.0134339255130584
"X18284.77","Protein KIBRA","WWC1","Q8IX03","WWC1",472,0.00894812101450677,0.0227308083948525,0.694017368145567,0.730178253521058,373,0.000522419627659129,0.0332596227146116,0.987476420378126,0.992059477688499,845,0.0063,0.0188,0.741310241300917,0.77500616136005
"X9907.216","Tankyrase-1","Tankyrase-1","O95271","TNKS",481,-0.00763155659115799,0.0194867358298729,0.695510773615171,0.731570515362888,373,0.000428024810187207,0.0132162425574773,0.974181616799681,0.984019524155807,854,-0.0021,0.0109,0.851138038202376,0.870569489252894
"X2602.2","Angiopoietin-2","Angiopoietin-2","O15123","ANGPT2",471,-0.0250996943887355,0.0643956760824533,0.69688521935825,0.732836999623431,373,-0.1926560895472,0.0428443447737748,9.27195103308491e-06,5.87314600784951e-05,844,-0.1412,0.0357,7.58577575029184e-05,0.000161277417212087
"X8418.30","Catenin beta-1","b-Catenin","P35222","CTNNB1",480,0.00794307282161596,0.0204782189736382,0.698281875939488,0.734126215696831,373,0.0845102438344677,0.0167208230638408,6.83316927178433e-07,5.50913238472694e-06,853,0.0539,0.013,3.16227766016838e-05,7.1246496680902e-05
"X12976.49","Vinexin b","Vinexin b","O60504","SORBS3",477,-0.00613419345784962,0.0158625491289365,0.699148416691358,0.734857610016992,373,0.00808937534335757,0.0119492589411554,0.498846926246683,0.637037004093522,850,0.0029,0.0095,0.758577575029184,0.790368737936172
"X9226.6","Transmembrane and ubiquitin-like domain-containing protein 2","TMUB2","Q71RG4","TMUB2",477,0.00652654644023486,0.0169767332631482,0.70082762367261,0.736442611633495,373,-0.00157308203664931,0.0153242478178763,0.918294338345737,0.946915355843926,850,0.0021,0.0114,0.851138038202376,0.870569489252894
